ID,Group,Task,Distance,Trial_ID,Start,End,CorrectDJ,Session,Trial,DJ,DJ_Duration,Navi_Duration,side1,side2,session_start,initial_position,DC_start,DJ_start,DJ_end,navi_start,navi_end,fixation,ini_start_T,DC_start_T,DJ_start_T,rev_start_T,navi_start_T,navi_end_T
O033,Old,SP,Near,9,台灣彩券,全國電子,9,8,7,8,4,25,(A)全國電子,(E)台灣彩券,44:11.2,48:04.1,48:06.1,48:10.1,48:14.1,48:16.2,48:41.2,232.379,232.879,234.872,238.872,242.872,244.983,245.232
O034,Old,SP,Near,1,台灣彩券,寶雅,5,1,1,6,5.08,11,(E)台灣彩券,(F)寶雅,51:26.8,51:26.8,51:28.8,51:32.8,51:37.9,51:40.0,51:51.0,-0.5,0,1.993,5.996,11.076,13.249,13.498
O034,Old,SP,Near,7,爭鮮,麥當勞,8,1,2,10,3.368,36.75,(B)麥當勞,(H)爭鮮,51:26.8,51:53.7,51:55.7,51:59.7,52:03.1,52:05.3,52:42.0,26.402,26.902,28.894,32.902,36.27,38.499,38.749
O034,Old,SP,Far,24,肯德基,全國電子,20,1,3,15,1.007,41.25,(A)全國電子,(G)肯德基,51:26.8,52:44.7,52:46.7,52:50.7,52:51.7,52:53.8,53:35.0,77.401,77.901,79.894,83.902,84.909,86.999,87.248
O034,Old,SP,Moderate,13,全國電子,誠品,13,1,4,13,3.367,25.25,(A)全國電子,(C)誠品,51:26.8,53:37.7,53:39.7,53:43.7,53:47.0,53:49.3,54:14.5,130.402,130.902,132.894,136.895,140.262,142.498,142.748
O034,Old,SP,Far,22,誠品,星巴克,17,1,5,13,2.681,25.5,(C)誠品,(D)星巴克,51:26.8,54:17.2,54:19.2,54:23.2,54:25.9,54:28.0,54:53.5,169.901,170.401,172.394,176.394,179.075,181.249,181.498
O034,Old,SP,Moderate,14,星巴克,肯德基,14,1,6,12,3.042,18,(D)星巴克,(G)肯德基,51:26.8,54:56.2,54:58.2,55:02.2,55:05.2,55:07.3,55:25.3,208.901,209.401,211.395,215.394,218.436,220.499,220.749
O034,Old,SP,Moderate,18,麥當勞,台灣彩券,15,1,7,14,2.397,29.5,(B)麥當勞,(E)台灣彩券,51:26.8,55:27.9,55:29.9,55:33.9,55:36.3,55:38.5,56:08.0,240.658,241.158,243.152,247.158,249.555,251.749,251.999
O034,Old,SP,Far,23,台灣彩券,爭鮮,17,2,1,22,7.882,27.75,(E)台灣彩券,(H)爭鮮,37:45.9,37:45.9,37:47.9,37:51.9,37:59.8,38:01.9,38:29.7,-0.5,0,1.998,5.991,13.873,15.99,16.24
O034,Old,SP,Moderate,11,爭鮮,寶雅,12,2,2,15,3.335,24.25,(F)寶雅,(H)爭鮮,37:45.9,38:32.3,38:34.3,38:38.3,38:41.6,38:43.7,39:07.9,45.879,46.379,48.372,52.373,55.708,57.74,57.998
O034,Old,SP,Near,5,麥當勞,誠品,7,2,3,6,6.063,27,(B)麥當勞,(C)誠品,37:45.9,39:10.6,39:12.6,39:16.6,39:22.6,39:24.7,39:51.7,84.143,84.643,86.636,90.635,96.698,98.74,98.99
O034,Old,SP,Moderate,10,星巴克,台灣彩券,11,2,4,10,4.661,24.25,(D)星巴克,(E)台灣彩券,37:45.9,39:54.3,39:56.3,40:00.3,40:05.0,40:07.2,40:31.4,127.88,128.38,130.372,134.372,139.033,141.24,141.49
O034,Old,SP,Far,25,寶雅,肯德基,20,2,5,20,3.43,80.5,(F)寶雅,(G)肯德基,37:45.9,40:34.1,40:36.1,40:40.1,40:43.5,40:45.7,42:06.2,167.642,168.142,170.135,174.136,177.566,179.74,179.99
O034,Old,SP,Near,2,全國電子,麥當勞,6,2,6,6,3.742,52.5,(A)全國電子,(B)麥當勞,37:45.9,42:08.8,42:10.8,42:14.8,42:18.5,42:20.7,43:13.2,262.378,262.878,264.872,268.872,272.614,274.738,274.989
O034,Old,SP,Moderate,19,誠品,爭鮮,15,2,7,14,5.112,29,(C)誠品,(H)爭鮮,37:45.9,43:15.8,43:17.8,43:21.8,43:26.9,43:29.2,43:58.2,329.398,329.898,331.893,335.892,341.004,343.24,343.489
O034,Old,SP,Moderate,12,麥當勞,星巴克,12,3,1,8,4.118,54.75,(B)麥當勞,(D)星巴克,45:32.9,45:32.9,45:34.9,45:38.9,45:43.0,45:45.1,46:39.9,-0.5,0,1.997,5.997,10.115,12.24,12.491
O034,Old,SP,Far,27,誠品,寶雅,23,3,2,15,0.951,48.5,(C)誠品,(F)寶雅,45:32.9,46:42.5,46:44.5,46:48.5,46:49.5,46:51.6,47:40.1,69.143,69.643,71.636,75.637,76.588,78.74,78.99
O034,Old,SP,Far,20,寶雅,麥當勞,16,3,3,10,4.006,90,(B)麥當勞,(F)寶雅,45:32.9,47:42.8,47:44.8,47:48.8,47:52.8,47:54.9,49:24.9,129.386,129.886,131.879,135.88,139.886,141.991,142.24
O034,Old,SP,Near,3,星巴克,爭鮮,6,3,4,3,7.999,37.25,(D)星巴克,(H)爭鮮,45:32.9,49:27.4,49:29.4,49:33.4,49:41.4,49:43.6,50:20.9,234.023,234.523,236.519,240.518,248.517,250.739,250.998
O034,Old,SP,Near,6,肯德基,誠品,7,3,5,8,4.909,23.25,(C)誠品,(G)肯德基,45:32.9,50:23.5,50:25.5,50:29.5,50:34.4,50:36.6,50:59.9,290.142,290.642,292.635,296.636,301.545,303.74,303.989
O034,Old,SP,Moderate,15,爭鮮,全國電子,14,3,6,15,0.638,72.25,(A)全國電子,(H)爭鮮,45:32.9,51:02.5,51:04.5,51:08.5,51:09.1,51:11.4,52:23.6,329.141,329.641,331.636,335.636,336.274,338.489,338.739
O034,Old,SP,Far,28,台灣彩券,肯德基,25,3,7,18,2.514,36,(E)台灣彩券,(G)肯德基,45:32.9,52:26.3,52:28.2,52:32.2,52:34.8,52:36.9,53:12.9,412.885,413.385,415.379,419.378,421.892,423.988,424.239
O034,Old,SP,Near,8,爭鮮,肯德基,8,4,1,8,3.992,18,(G)肯德基,(H)爭鮮,58:02.8,58:02.8,58:04.8,58:08.8,58:12.8,58:15.0,58:33.0,-0.5,0,1.999,6,9.992,12.222,12.471
O034,Old,SP,Moderate,16,全國電子,寶雅,14,4,2,16,3.076,50.25,(A)全國電子,(F)寶雅,58:02.8,58:35.7,58:37.7,58:41.7,58:44.7,58:46.8,59:37.0,32.38,32.88,34.88,38.88,41.956,43.971,44.221
O034,Old,SP,Near,4,寶雅,星巴克,6,4,3,6,3.985,47.25,(D)星巴克,(F)寶雅,58:02.8,59:39.7,59:41.7,59:45.7,59:49.6,59:51.8,00:39.0,96.38,96.88,98.873,102.873,106.858,108.97,109.221
O034,Old,SP,Moderate,17,肯德基,麥當勞,14,4,4,12,4.944,50.75,(B)麥當勞,(G)肯德基,58:02.8,00:41.6,00:43.7,00:47.7,00:52.6,00:54.8,01:45.5,158.366,158.866,160.88,164.873,169.817,171.97,172.22
O034,Old,SP,Far,21,星巴克,全國電子,16,4,5,15,1.931,54.75,(A)全國電子,(D)星巴克,58:02.8,01:48.1,01:50.2,01:54.2,01:56.1,01:58.3,02:53.0,224.866,225.366,227.379,231.38,233.311,235.47,235.72
O034,Old,SP,Far,26,台灣彩券,誠品,22,4,6,15,0.625,63,(C)誠品,(E)台灣彩券,58:02.8,02:55.6,02:57.6,03:01.6,03:02.3,03:04.5,04:07.5,292.365,292.865,294.858,298.858,299.483,301.721,301.97
O034,Old,SP,Near,9,全國電子,台灣彩券,9,4,7,8,3.799,52.75,(A)全國電子,(E)台灣彩券,58:02.8,04:10.1,04:12.2,04:16.2,04:20.0,04:22.0,05:14.8,366.865,367.365,369.379,373.379,377.178,379.219,379.469
O034,Old,SP,Moderate,12,星巴克,麥當勞,12,5,1,9,5.352,29,(B)麥當勞,(D)星巴克,58:45.8,58:45.8,58:47.8,58:51.8,58:57.2,58:59.3,59:28.3,-0.5,0,1.992,5.994,11.346,13.485,13.734
O034,Old,SP,Far,27,寶雅,誠品,23,5,2,18,3.271,31.25,(C)誠品,(F)寶雅,58:45.8,59:31.0,59:33.0,59:37.0,59:40.2,59:42.3,00:13.6,44.637,45.137,47.137,51.13,54.401,56.484,56.734
O034,Old,SP,Far,20,麥當勞,寶雅,16,5,3,10,2.909,25.5,(B)麥當勞,(F)寶雅,58:45.8,00:16.2,00:18.2,00:22.2,00:25.1,00:27.3,00:52.8,89.879,90.379,92.373,96.373,99.282,101.484,101.734
O034,Old,SP,Near,3,爭鮮,星巴克,6,5,4,10,3.952,11.25,(D)星巴克,(H)爭鮮,58:45.8,00:55.5,00:57.5,01:01.5,01:05.4,01:07.6,01:18.8,129.143,129.643,131.63,135.63,139.582,141.735,141.984
O034,Old,SP,Near,6,誠品,肯德基,7,5,5,15,0.937,15,(C)誠品,(G)肯德基,58:45.8,01:21.5,01:23.5,01:27.5,01:28.4,01:30.6,01:45.6,155.159,155.659,157.658,161.658,162.595,164.734,164.984
O034,Old,SP,Moderate,15,全國電子,爭鮮,14,5,6,14,2.895,61.5,(A)全國電子,(H)爭鮮,58:45.8,01:48.2,01:50.2,01:54.2,01:57.1,01:59.3,03:00.8,181.908,182.408,184.414,188.414,191.309,193.484,193.74
O034,Old,SP,Far,28,肯德基,台灣彩券,25,5,7,20,3.791,28.25,(E)台灣彩券,(G)肯德基,58:45.8,03:03.5,03:05.5,03:09.5,03:13.3,03:15.3,03:43.6,257.143,257.643,259.637,263.637,267.428,269.491,269.733
O034,Old,SP,Far,23,爭鮮,台灣彩券,17,6,1,17,4.452,23.75,(E)台灣彩券,(H)爭鮮,29:18.3,29:18.3,29:20.3,29:24.3,29:28.8,29:30.8,29:54.6,-0.5,0,1.99,5.99,10.442,12.483,12.733
O034,Old,SP,Moderate,11,寶雅,爭鮮,12,6,2,10,2.793,44.5,(F)寶雅,(H)爭鮮,29:18.3,29:57.2,29:59.2,30:03.2,30:06.0,30:08.1,30:52.6,38.379,38.879,40.872,44.871,47.664,49.732,49.982
O034,Old,SP,Near,5,誠品,麥當勞,7,6,3,12,2.43,85.25,(B)麥當勞,(C)誠品,29:18.3,30:55.2,30:57.2,31:01.2,31:03.6,31:05.8,32:31.1,96.378,96.878,98.872,102.872,105.302,107.482,107.732
O034,Old,SP,Moderate,10,台灣彩券,星巴克,11,6,4,10,2.91,16,(D)星巴克,(E)台灣彩券,29:18.3,32:33.7,32:35.7,32:39.7,32:42.6,32:44.8,33:00.8,194.878,195.378,197.371,201.378,204.288,206.483,206.732
O034,Old,SP,Far,25,肯德基,寶雅,20,6,5,15,0.897,23,(F)寶雅,(G)肯德基,29:18.3,33:03.5,33:05.5,33:09.5,33:10.4,33:12.6,33:35.6,224.636,225.136,227.128,231.128,232.025,234.232,234.482
O034,Old,SP,Near,2,麥當勞,全國電子,6,6,6,6,3.284,24.75,(A)全國電子,(B)麥當勞,29:18.3,33:38.2,33:40.2,33:44.2,33:47.5,33:49.6,34:14.3,259.379,259.879,261.872,265.872,269.156,271.231,271.482
O034,Old,SP,Moderate,19,爭鮮,誠品,15,6,7,8,3.354,51.5,(C)誠品,(H)爭鮮,29:18.3,34:17.0,34:19.0,34:23.0,34:26.3,34:28.6,35:20.1,298.142,298.642,300.65,304.649,308.003,310.233,310.483
O034,Old,SP,Near,1,寶雅,台灣彩券,5,7,1,6,3.826,12.25,(E)台灣彩券,(F)寶雅,36:54.9,36:54.9,36:56.9,37:00.9,37:04.7,37:06.9,37:19.2,-0.5,0,1.998,5.999,9.825,11.991,12.241
O034,Old,SP,Near,7,麥當勞,爭鮮,8,7,2,7,4.103,37.75,(B)麥當勞,(H)爭鮮,36:54.9,37:21.8,37:23.8,37:27.8,37:31.9,37:34.2,38:11.9,26.387,26.887,28.894,32.894,36.997,39.241,39.491
O034,Old,SP,Far,24,全國電子,肯德基,20,7,3,12,2.458,38,(A)全國電子,(G)肯德基,36:54.9,38:14.6,38:16.6,38:20.6,38:23.0,38:25.2,39:03.2,79.164,79.664,81.658,85.658,88.116,90.241,90.491
O034,Old,SP,Moderate,13,誠品,全國電子,13,7,4,12,2.34,32.25,(A)全國電子,(C)誠品,36:54.9,39:05.8,39:07.8,39:11.8,39:14.2,39:16.2,39:48.4,130.4,130.9,132.893,136.894,139.234,141.241,141.491
O034,Old,SP,Far,22,星巴克,誠品,17,7,5,12,2.34,30.75,(C)誠品,(D)星巴克,36:54.9,39:51.1,39:53.1,39:57.1,39:59.4,40:01.4,40:32.2,175.644,176.144,178.136,182.137,184.477,186.491,186.741
O034,Old,SP,Moderate,14,肯德基,星巴克,14,7,6,12,2.723,21.5,(D)星巴克,(G)肯德基,36:54.9,40:34.8,40:36.8,40:40.8,40:43.5,40:45.7,41:07.2,219.4,219.9,221.894,225.893,228.616,230.741,230.991
O034,Old,SP,Moderate,18,台灣彩券,麥當勞,15,7,7,16,2.902,77.25,(B)麥當勞,(E)台灣彩券,36:54.9,41:09.8,41:11.8,41:15.8,41:18.7,41:20.9,42:38.2,254.4,254.9,256.893,260.894,263.796,265.991,266.24
O034,Old,SP,Near,8,肯德基,爭鮮,8,8,1,12,2.25,50.25,(G)肯德基,(H)爭鮮,44:06.9,44:06.9,44:08.9,44:12.9,44:15.1,44:17.1,45:07.4,-0.5,0,1.99,5.99,8.24,10.233,10.483
O034,Old,SP,Moderate,16,寶雅,全國電子,14,8,2,12,2.716,31.75,(A)全國電子,(F)寶雅,44:06.9,45:10.0,45:12.0,45:16.0,45:18.7,45:20.8,45:52.6,62.635,63.135,65.129,69.128,71.844,73.982,74.232
O034,Old,SP,Near,4,星巴克,寶雅,6,8,3,7,4.466,18.75,(D)星巴克,(F)寶雅,44:06.9,45:55.2,45:57.2,46:01.2,46:05.7,46:07.9,46:26.6,107.878,108.378,110.371,114.371,118.837,120.983,121.232
O034,Old,SP,Moderate,17,麥當勞,肯德基,14,8,4,11,8,33.5,(B)麥當勞,(G)肯德基,44:06.9,46:29.2,46:31.2,46:35.2,46:43.2,46:45.3,47:18.9,141.878,142.378,144.371,148.371,156.371,158.481,158.732
O034,Old,SP,Far,21,全國電子,星巴克,16,8,5,13,2.723,24.25,(A)全國電子,(D)星巴克,44:06.9,47:21.5,47:23.5,47:27.5,47:30.2,47:32.3,47:56.6,194.134,194.634,196.633,200.634,203.357,205.482,205.731
O034,Old,SP,Far,26,誠品,台灣彩券,22,8,6,13,3.903,33.75,(C)誠品,(E)台灣彩券,44:06.9,47:59.3,48:01.3,48:05.3,48:09.2,48:11.3,48:45.1,231.898,232.398,234.392,238.392,242.295,244.481,244.731
O034,Old,SP,Near,9,台灣彩券,全國電子,9,8,7,8,3.34,36.75,(A)全國電子,(E)台灣彩券,44:06.9,48:47.7,48:49.7,48:53.7,48:57.1,48:59.1,49:35.8,280.378,280.878,282.871,286.871,290.211,292.231,292.481
O035,Old,SP,Near,1,台灣彩券,寶雅,5,1,1,4,6.144,12.75,(E)台灣彩券,(F)寶雅,40:06.2,40:06.2,40:08.2,40:12.2,40:18.3,40:20.5,40:33.3,-0.5,0,2.001,6.002,12.146,14.314,14.557
O035,Old,SP,Near,7,爭鮮,麥當勞,8,1,2,12,3.897,72,(B)麥當勞,(H)爭鮮,40:06.2,40:35.9,40:37.9,40:41.9,40:45.8,40:48.0,42:00.0,29.224,29.724,31.717,35.723,39.62,41.814,42.057
O035,Old,SP,Far,24,肯德基,全國電子,20,1,3,15,1.055,90,(A)全國電子,(G)肯德基,40:06.2,42:02.7,42:04.7,42:08.7,42:09.7,42:11.8,43:41.8,115.966,116.466,118.459,122.459,123.514,125.561,125.813
O035,Old,SP,Moderate,13,全國電子,誠品,13,1,4,16,3.291,74.75,(A)全國電子,(C)誠品,40:06.2,43:44.3,43:46.3,43:50.3,43:53.6,43:55.8,45:10.5,217.582,218.082,220.077,224.076,227.367,229.563,229.812
O035,Old,SP,Far,22,誠品,星巴克,17,1,5,12,5,35.25,(C)誠品,(D)星巴克,40:06.2,45:13.2,45:15.2,45:19.2,45:24.2,45:26.3,46:01.5,306.465,306.965,308.959,312.958,317.958,320.063,320.313
O035,Old,SP,Moderate,14,星巴克,肯德基,14,1,6,17,8,45,(D)星巴克,(G)肯德基,40:06.2,46:04.2,46:06.2,46:10.2,46:18.2,46:20.3,47:05.3,357.473,357.973,359.979,363.979,371.979,374.062,374.313
O035,Old,SP,Moderate,18,麥當勞,台灣彩券,15,1,7,14,3.403,90,(B)麥當勞,(E)台灣彩券,40:06.2,47:07.9,47:09.9,47:13.9,47:17.3,47:19.5,48:49.5,421.23,421.73,423.736,427.736,431.139,433.312,433.562
O035,Old,SP,Far,23,台灣彩券,爭鮮,17,2,1,17,3.632,29.5,(E)台灣彩券,(H)爭鮮,50:10.1,50:10.1,50:12.1,50:16.1,50:19.7,50:21.8,50:51.3,-0.5,0,2.002,6.002,9.634,11.723,11.973
O035,Old,SP,Moderate,11,爭鮮,寶雅,12,2,2,10,6.487,17.75,(F)寶雅,(H)爭鮮,50:10.1,50:54.0,50:56.0,50:59.9,51:06.4,51:08.6,51:26.3,43.369,43.869,45.869,49.862,56.349,58.473,58.723
O035,Old,SP,Near,5,麥當勞,誠品,7,2,3,11,3.361,39.75,(B)麥當勞,(C)誠品,50:10.1,51:29.0,51:30.9,51:34.9,51:38.3,51:40.3,52:20.1,78.369,78.869,80.862,84.862,88.223,90.223,90.48
O035,Old,SP,Moderate,10,星巴克,台灣彩券,11,2,4,11,4.236,19,(D)星巴克,(E)台灣彩券,50:10.1,52:22.7,52:24.7,52:28.7,52:32.9,52:35.1,52:54.1,132.112,132.612,134.605,138.606,142.842,144.973,145.223
O035,Old,SP,Far,25,寶雅,肯德基,20,2,5,18,4.168,28,(F)寶雅,(G)肯德基,50:10.1,52:56.7,52:58.7,53:02.7,53:06.9,53:09.1,53:37.1,166.133,166.633,168.647,172.646,176.814,178.973,179.223
O035,Old,SP,Near,2,全國電子,麥當勞,6,2,6,5,5.563,16,(A)全國電子,(B)麥當勞,50:10.1,53:39.7,53:41.7,53:45.7,53:51.3,53:53.3,54:09.3,209.133,209.633,211.625,215.625,221.188,223.23,223.48
O035,Old,SP,Moderate,19,誠品,爭鮮,15,2,7,11,5.422,20.25,(C)誠品,(H)爭鮮,50:10.1,54:12.0,54:13.9,54:17.9,54:23.4,54:25.6,54:45.8,241.369,241.869,243.861,247.862,253.284,255.479,255.722
O035,Old,SP,Moderate,12,麥當勞,星巴克,12,3,1,9,4.285,18.75,(B)麥當勞,(D)星巴克,56:11.1,56:11.1,56:13.1,56:17.1,56:21.4,56:23.6,56:42.4,-0.5,0,1.991,5.991,10.276,12.482,12.732
O035,Old,SP,Far,27,誠品,寶雅,23,3,2,14,3.917,31,(C)誠品,(F)寶雅,56:11.1,56:45.0,56:47.0,56:51.0,56:54.9,56:57.1,57:28.1,33.401,33.901,35.894,39.893,43.81,45.983,46.233
O035,Old,SP,Far,20,寶雅,麥當勞,16,3,3,15,3.89,26.25,(B)麥當勞,(F)寶雅,56:11.1,57:30.8,57:32.8,57:36.8,57:40.7,57:42.9,58:09.1,79.137,79.637,81.63,85.63,89.52,91.733,91.983
O035,Old,SP,Near,3,星巴克,爭鮮,6,3,4,17,3.896,51,(D)星巴克,(H)爭鮮,56:11.1,58:11.8,58:13.8,58:17.8,58:21.7,58:23.9,59:14.9,120.137,120.637,122.63,126.629,130.525,132.734,132.983
O035,Old,SP,Near,6,肯德基,誠品,7,3,5,12,3.577,18,(C)誠品,(G)肯德基,56:11.1,59:17.5,59:19.5,59:23.5,59:27.1,59:29.1,59:47.1,185.879,186.379,188.371,192.371,195.948,197.983,198.232
O035,Old,SP,Moderate,15,爭鮮,全國電子,14,3,6,17,2.452,31,(A)全國電子,(H)爭鮮,56:11.1,59:49.8,59:51.8,59:55.8,59:58.2,00:00.4,00:31.4,218.136,218.636,220.629,224.636,227.088,229.233,229.483
O035,Old,SP,Far,28,台灣彩券,肯德基,25,3,7,17,4.251,25.5,(E)台灣彩券,(G)肯德基,56:11.1,00:34.0,00:36.0,00:40.0,00:44.3,00:46.4,01:11.9,262.379,262.879,264.872,268.872,273.123,275.233,275.483
O035,Old,SP,Near,8,爭鮮,肯德基,8,4,1,9,6.07,42,(G)肯德基,(H)爭鮮,02:32.4,02:32.4,02:34.4,02:38.4,02:44.5,02:46.6,03:28.6,-0.5,0,2.004,6.004,12.074,14.225,14.475
O035,Old,SP,Moderate,16,全國電子,寶雅,14,4,2,11,4.181,22.75,(A)全國電子,(F)寶雅,02:32.4,03:31.3,03:33.3,03:37.3,03:41.5,03:43.6,04:06.4,58.386,58.886,60.878,64.878,69.059,71.224,71.475
O035,Old,SP,Near,4,寶雅,星巴克,6,4,3,14,4.256,16.5,(D)星巴克,(F)寶雅,02:32.4,04:09.0,04:11.0,04:15.0,04:19.3,04:21.4,04:37.9,96.128,96.628,98.621,102.622,106.878,108.974,109.224
O035,Old,SP,Moderate,17,肯德基,麥當勞,14,4,4,13,3.5,90,(B)麥當勞,(G)肯德基,02:32.4,04:40.5,04:42.5,04:46.5,04:50.0,04:52.1,06:22.1,127.636,128.136,130.142,134.142,137.642,139.724,139.975
O035,Old,SP,Far,21,星巴克,全國電子,16,4,5,17,2.193,22.5,(A)全國電子,(D)星巴克,02:32.4,06:24.7,06:26.6,06:30.6,06:32.8,06:34.9,06:57.4,231.746,232.246,234.239,238.24,240.433,242.475,242.725
O035,Old,SP,Far,26,台灣彩券,誠品,22,4,6,17,4.681,40.75,(C)誠品,(E)台灣彩券,02:32.4,07:00.0,07:02.0,07:06.0,07:10.7,07:12.9,07:53.6,267.135,267.635,269.641,273.641,278.322,280.476,280.724
O035,Old,SP,Near,9,全國電子,台灣彩券,9,4,7,10,4.633,21.5,(A)全國電子,(E)台灣彩券,02:32.4,07:56.3,07:58.3,08:02.3,08:06.9,08:09.1,08:30.6,323.385,323.885,325.884,329.884,334.517,336.724,336.975
O035,Old,SP,Moderate,12,星巴克,麥當勞,12,5,1,10,3.237,52,(B)麥當勞,(D)星巴克,28:23.7,28:23.7,28:25.7,28:29.7,28:33.0,28:35.2,29:27.2,-0.5,0,2.001,6,9.237,11.487,11.736
O035,Old,SP,Far,27,寶雅,誠品,23,5,2,19,3.083,38.5,(C)誠品,(F)寶雅,28:23.7,29:29.9,29:31.9,29:35.9,29:39.0,29:41.0,30:19.5,65.645,66.145,68.138,72.138,75.221,77.237,77.486
O035,Old,SP,Far,20,麥當勞,寶雅,16,5,3,14,1.819,27.25,(B)麥當勞,(F)寶雅,28:23.7,30:22.1,30:24.1,30:28.2,30:30.0,30:32.0,30:59.2,117.888,118.388,120.395,124.402,126.221,128.236,128.486
O035,Old,SP,Near,3,爭鮮,星巴克,6,5,4,11,2.633,90,(D)星巴克,(H)爭鮮,28:23.7,31:01.9,31:03.9,31:07.9,31:10.5,31:12.7,32:42.7,157.652,158.152,160.159,164.166,166.799,168.985,169.235
O035,Old,SP,Near,6,誠品,肯德基,7,5,5,10,3.124,31.5,(C)誠品,(G)肯德基,28:23.7,32:45.3,32:47.2,32:51.2,32:54.4,32:56.5,33:28.0,261.005,261.505,263.5,267.5,270.624,272.735,272.986
O035,Old,SP,Moderate,15,全國電子,爭鮮,14,5,6,20,5.089,42.5,(A)全國電子,(H)爭鮮,28:23.7,33:30.6,33:32.6,33:36.6,33:41.7,33:43.7,34:26.2,306.388,306.888,308.881,312.881,317.97,319.985,320.234
O035,Old,SP,Far,28,肯德基,台灣彩券,25,5,7,12,3.445,24,(E)台灣彩券,(G)肯德基,28:23.7,34:28.9,34:30.9,34:34.9,34:38.3,34:40.5,35:04.5,364.645,365.145,367.138,371.137,374.582,376.735,376.984
O035,Old,SP,Far,23,爭鮮,台灣彩券,17,6,1,18,4.105,19.75,(E)台灣彩券,(H)爭鮮,36:04.9,36:04.9,36:06.9,36:10.9,36:15.0,36:17.2,36:36.9,-0.5,0,2.005,6.005,10.11,12.228,12.477
O035,Old,SP,Moderate,11,寶雅,爭鮮,12,6,2,10,2.923,20,(F)寶雅,(H)爭鮮,36:04.9,36:39.6,36:41.6,36:45.6,36:48.5,36:50.6,37:10.7,34.129,34.629,36.63,40.63,43.553,45.726,45.976
O035,Old,SP,Near,5,誠品,麥當勞,7,6,3,11,2.84,18,(B)麥當勞,(C)誠品,36:04.9,37:13.3,37:15.3,37:19.3,37:22.1,37:24.1,37:42.2,67.872,68.372,70.365,74.365,77.205,79.226,79.482
O035,Old,SP,Moderate,10,台灣彩券,星巴克,11,6,4,11,2.404,14.75,(D)星巴克,(E)台灣彩券,36:04.9,37:44.8,37:46.8,37:50.8,37:53.2,37:55.4,38:10.2,99.392,99.892,101.886,105.886,108.29,110.476,110.726
O035,Old,SP,Far,25,肯德基,寶雅,20,6,5,19,2.604,29.5,(F)寶雅,(G)肯德基,36:04.9,38:12.8,38:14.8,38:18.8,38:21.4,38:23.7,38:53.1,127.392,127.892,129.886,133.886,136.49,138.732,138.982
O035,Old,SP,Near,2,麥當勞,全國電子,6,6,6,8,2.992,90,(A)全國電子,(B)麥當勞,36:04.9,38:55.8,38:57.8,39:01.8,39:04.8,39:06.9,40:36.9,170.371,170.871,172.865,176.865,179.857,181.982,182.232
O035,Old,SP,Moderate,19,爭鮮,誠品,15,6,7,10,7.597,90,(C)誠品,(H)爭鮮,36:04.9,40:39.4,40:41.4,40:45.4,40:53.0,40:55.2,42:25.1,274.011,274.511,276.504,280.504,288.101,290.24,290.476
O035,Old,SP,Near,1,寶雅,台灣彩券,5,7,1,10,7.999,8.5,(E)台灣彩券,(F)寶雅,43:25.9,43:25.9,43:27.9,43:31.9,43:39.9,43:42.1,43:50.6,-0.5,0,2.003,6.005,14.004,16.224,16.475
O035,Old,SP,Near,7,麥當勞,爭鮮,8,7,2,6,2.937,31.5,(B)麥當勞,(H)爭鮮,43:25.9,43:53.3,43:55.3,43:59.3,44:02.2,44:04.4,44:35.9,26.885,27.385,29.378,33.378,36.315,38.475,38.724
O035,Old,SP,Far,24,全國電子,肯德基,20,7,3,12,2.07,90,(A)全國電子,(G)肯德基,43:25.9,44:38.5,44:40.5,44:44.5,44:46.6,44:48.6,46:18.6,72.128,72.628,74.621,78.621,80.691,82.725,82.974
O035,Old,SP,Moderate,13,誠品,全國電子,13,7,4,20,3.008,50.75,(A)全國電子,(C)誠品,43:25.9,46:21.1,46:23.1,46:27.1,46:30.1,46:32.4,47:23.1,174.746,175.246,177.238,181.239,184.247,186.475,186.724
O035,Old,SP,Far,22,星巴克,誠品,17,7,5,10,4.417,40.75,(C)誠品,(D)星巴克,43:25.9,47:25.8,47:27.8,47:31.8,47:36.2,47:38.4,48:19.1,239.37,239.87,241.871,245.885,250.302,252.475,252.725
O035,Old,SP,Moderate,14,肯德基,星巴克,14,7,6,8,5.257,15.5,(D)星巴克,(G)肯德基,43:25.9,48:21.8,48:23.8,48:27.8,48:33.0,48:35.1,48:50.6,295.371,295.871,297.885,301.885,307.142,309.225,309.475
O035,Old,SP,Moderate,18,台灣彩券,麥當勞,15,7,7,8,2.838,28.75,(B)麥當勞,(E)台灣彩券,43:25.9,48:53.3,48:55.3,48:59.3,49:02.1,49:04.4,49:33.1,326.891,327.391,329.398,333.399,336.237,338.475,338.724
O035,Old,SP,Near,8,肯德基,爭鮮,8,8,1,9,2.611,13.75,(G)肯德基,(H)爭鮮,50:45.7,50:45.7,50:47.7,50:51.7,50:54.3,50:56.5,51:10.2,-0.5,0,1.996,5.997,8.608,10.74,10.99
O035,Old,SP,Moderate,16,寶雅,全國電子,14,8,2,8,2.736,14.5,(A)全國電子,(F)寶雅,50:45.7,51:12.9,51:14.8,51:18.8,51:21.6,51:23.7,51:38.2,26.642,27.142,29.135,33.136,35.872,37.99,38.24
